ad_id,ad_text,category,category_confidence,type
AD_00200,"the
best
way to
learn
songs!
lessons include
guitar tab
backing track
video instruction
plus:
tempo control
minus guitar
minus band
looping
click track
guitar
instructor.com",Entertainment,0.29674679936161924,targeted
AD_00201,"we help people find answers,
solve problems and get inspired. learn more
d
dotdash
meredith",Lifestyle,0.6005985568015937,targeted
AD_00202,"plants
for a
better planet
early growing knowledge
lecture series
bird
special
course begins april 19, 2023
$74.99-$59.99
discount ends march 31, 2023
sign up now!",Business_Finance,0.2625710578621459,targeted
AD_00203,"hv
glacier, yellowstone
&grand tetons
join tom williams
click to save $100 per person",General_News,0.47810968154061906,targeted
AD_00204,"lilicl th
be careful who you hate.
it could be somedine you love.
flash sale
-up to-
off",Lifestyle,0.42524948017363895,targeted
AD_00205,"siemens
sirius modular
modular and
easy-to-integrate
digi-key schedule shipments
learn more >>
authorized distributor",Lifestyle,0.7978284931993531,targeted
AD_00206,"fashion and beauty,
delivered daily
sign up now",Lifestyle,0.33215926659919826,targeted
AD_00207,"soundproof like
framery.
futureproof like
no other
get a quote
framery",Health,0.33535727789816544,targeted
AD_00208,"sportsbook
softswiss",General_News,0.2387545900454619,targeted
AD_00209,"light in thebox.com
men's
hoodies
up to 65% off
limited offer",Entertainment,0.20512506903702507,targeted
AD_00210,"johnny moris
wonders of wildlife
national
museum & aquarium
experience,
america's best aquarium
learn more",Travel,0.47221159205928975,targeted
AD_00211,"play
save the girls
12
5
19
15
10
798
28
130
280
hero
wars
166",Sports,0.41902012484135354,targeted
AD_00212,"follow locked
your
team college
on
basketball
every day
podcast
view now",Sports,0.8212213946534448,targeted
AD_00213,"ashley
let the light shine
shop now →",Lifestyle,0.7683231078232577,targeted
AD_00214,"jbl
discover the jbl 4309 studio
monitor bookshelf loudspeakers",Entertainment,0.6686326398103771,targeted
AD_00215,"bond
university
gold coast, australia
see why bond university is qs rated 5 stars overall
register now for our virtual open day
cricos providercode
cosa provide
2",General_News,0.31939954399239734,targeted
AD_00216,"start
3 easy steps:
1: click ""start""
2: download shopping extension
3: apply coupon codes!
capital one
shopping",Lifestyle,0.5103860016568287,targeted
AD_00217,"pmc®
prodigy
bring
the studio
home",Lifestyle,0.3045917585420461,targeted
AD_00218,"cante
www.experiences.lifestyleasia.com
tolalay
exclusive luxury travel experiences
explore destinations",Travel,0.9131823734263113,targeted
AD_00219,"xfifteen
when milliseconds count.
20
shoei
shoei",Lifestyle,0.43830723542124767,targeted
AD_00220,"make sure you can trust your mac.
notarized by apple
get cleanmymac x
macpaw inc.",Food_Drink,0.3962144063568656,targeted
AD_00221,"goodness
celebrating all that's good.
pg
sponsored by
highmark.
ahn",Health,0.20645410136405234,targeted
AD_00222,"which
office
is right
for
you?
w
x
p
get the
best prices on
microsoft
office.",Lifestyle,0.3294074807327925,targeted
AD_00223,"idcita
busse
con
rame bt
semesta bogor
berpesta 24-25 juni 2023
fourtwnts
t
rizky
ferian
welg &
dessentials
gigi
bri
mo
last chile
ade ramkang
the 2 black
lapangan panahan pakansari bogor
@m loket
12+",Entertainment,0.39706314105956736,targeted
AD_00224,"stil pr
gifts for
listeners
shop
stlpr
sitil pr
under-
standing
starts here",Lifestyle,0.7183818496008583,targeted
AD_00225,"trint
speech to text to magic
collaborate
on video
transcripts
with remote
teams
get started",Sports,0.5283629057833045,targeted
AD_00226,"volunteer
at brat fest!
may 26-28
non-profits
sign up here",Lifestyle,0.22151718940857054,targeted
AD_00227,"custom window treatments
designed to fit your space
3dayblinds
buy 1 get 1
50% off*
book now >",General_News,0.528194520339926,targeted
AD_00228,"laxing
lancarkan
bab dengan m
nyaman
beli sekarang
1.000
laxing
jessica mila
following",Entertainment,0.17083058558391795,targeted
AD_00229,"nordic
naturals
ultimate
omega
a heart, bien
#1 fish oil & algae oil brand in the u.s.
get the ultimate omega-3
shop now",Food_Drink,0.19486807343728027,targeted
AD_00230,"sign me up
get your free
healthy
living
newsletter
daily tips delivered
right to your inbox
everyday health",Health,0.8884747007767049,targeted
AD_00231,"easterns
automotive group
any cat, any way for everyone
easterns
automotive group
shopping for a car?
let us earn your business again
shop
now",Lifestyle,0.43906737252917016,targeted
AD_00232,"utv
driver
5
(ceffalo
visit utv driver >",Entertainment,0.3849752251664324,targeted
AD_00233,"room
grand
theft
auto
samanderas
-freeamore",General_News,0.2260410873690024,targeted
AD_00234,"bisect
hosting
minecraft
trails&tales
affordable
minecraft
server hosting
order now",Lifestyle,0.3051977304216633,targeted
AD_00235,"bag
drive
over 20 donation boxes
across the wichita area
we are collecting new
suitcases, backpacks, & duffel bags
in a variety of sizes & colors
susan's kids donate today",General_News,0.30855788183186333,targeted
AD_00236,"free shipping
ashley layer in your style
shop rugs →",Lifestyle,0.7964874177368864,targeted
AD_00237,"discover more biological
insights into cancer.
that's the power of proteomics.
pioneer further
somalogic",Health,0.32086118663241175,targeted
AD_00238,"why wait?
great rates,
shorter terms!
term share specials for consumer and business accounts.
5 month term 9 month term
3.25% 4.25%
de
learn more
hawaii state
federal credit union
always right by you",Business_Finance,0.3484802200240785,targeted
AD_00239,"support & advice for caregivers.
get started
ad
-aarp",Lifestyle,0.6317320935596134,targeted
AD_00240,"beers family
dentistry
dr. chad beers
and dr. kyle lints
care for your smile
and let it brighten your day
same day crowns/teeth whitening
dental implants/bitesplints
red hot
winner
best
2013-2018-2021-2022
dx chad bw, d.d.s",Lifestyle,0.40427372820871665,targeted
AD_00241,"brunch at home
14 easy
brunch
recipes
homemade brunch recipes that
are worth waking up for",Food_Drink,0.9988712581833604,targeted
AD_00242,"want knowledge
delivered daily?
join our newsletter here
science alert",Entertainment,0.751722766026587,targeted
AD_00243,"computerweekly.com
read more here
the subpostmasters
vs
the post office",Entertainment,0.1722292133845962,targeted
AD_00244,"bals
more
than
money
nab
160 years
120 locations
65 regional &
get started
agribusiness
bankers",Lifestyle,0.3318756378021525,targeted
AD_00245,"fiverr.
short video ads.
long-lasting
success.
create your ad",General_News,0.25409388928391924,targeted
AD_00246,"dying liver???
4 warning signs your liver is
crying for help (#2 is scary!)",Health,0.5890827163013616,targeted
AD_00247,"steven
toyota
get trade in value
instantly!
shop now",Business_Finance,0.3873746296859532,targeted
AD_00248,"five years
(wtornut city dslls)
pomoⓒ
fifth anniversary
opening night celebration
ca
bulls
5
11/17/21
7pm
$5 tickets
and everything else $5 or less",General_News,0.2650542257562246,targeted
AD_00249,"styra
accelerate
secure infra
deployments
use the broadest
authz policy library for
kubernetes, terraform
and cloudformation.
learn more >",Lifestyle,0.35698694027339184,targeted
AD_00250,"innokin
klypse zip
pocket-sized satisfaction",General_News,0.20380881758628838,targeted
AD_00251,"the nature of time
1
in
g$
grand seiko
burdeen's
jewelry",Entertainment,0.19296934625049933,targeted
AD_00252,"sponsored by babbel and tripadvisor
two ways to maximize your
next summer vacation
read more",Travel,0.18512320264158552,targeted
AD_00253,"so take us with you!
the all-new outdoornews.com!
outdoor news
sportsme
1967
breaking
news for",Entertainment,0.7201345511009948,targeted
AD_00254,"komedia
smart
business
outlook
20
22
smartfm
rabu - kamis
24-25
november 2021
pukul 13.00 - 17.00 wib
klik disini
radio
network",Entertainment,0.3533994673701133,targeted
AD_00255,"how to trade options catorcensbet
how to
trade
options
free strategy guide
tradewins
ما را در این است
wendy kirkland
our trading
guide shows
beginners
how to earn
extra income
trading options.
get it
free today",Business_Finance,0.3670473574980529,targeted
AD_00256,"the shepherd
king
the life of david by pat robertson
get your
audiobook",Entertainment,0.2515487725702835,targeted
AD_00257,"internet
starting at
$25/mo
all-in!
2-year price lock!
astound
broadband
powered by rcn
*see website for detalls.",General_News,0.272363502437242,targeted
AD_00258,"rise above...
american
underca
premium steering and suspension",General_News,0.2785247581263372,targeted
AD_00259,"advent
kalender
gewinnt
6:
oto: osterche lotterien
wieder da: rubbellos-adventkalender
schenken oder selbst bis zu € 100.000 aufrubbeln",Entertainment,0.17476137824629415,targeted
AD_00260,"suporan
good health
begins with
great
primary
care
voted best clinic
or medical group
locals
river health
970.625.1100",Health,0.9960026136205895,targeted
AD_00261,"better flexibility,
better pay
apply now",Automotive,0.23689211166646548,targeted
AD_00262,"college
football
saturday night
powered by learfield
because saturday nights
are meant to be fun.
kate scott & mike golic
deliver a fresh play-by-play
broadcast this fall.",Sports,0.9347038600218358,targeted
AD_00263,"free guides
the grit free guides cover a variety
of self-sufficiency topics. choose one
guide, or all of them!
grit
gat
bread recie livestoon
they are free! start here >>
start downloading today to learn it all!",Lifestyle,0.2666759550865331,targeted
AD_00264,"sb zoom
blazer
shop nike.com",Lifestyle,0.6242391749348797,targeted
AD_00265,"d
free shipping
ashley layer in your style
shop rugs →",Lifestyle,0.7964874177368864,targeted
AD_00266,"buy. sell. trade. create.
canon
fos
change gear the
easy way.
buy used kit
mpb.com",Lifestyle,0.26853204085703,targeted
AD_00267,"aliens
dark descent
survive the deadliest creatures
mankind has ever faced
mature 17+
m
esrb
play now
playstation | xbox | pc",Entertainment,0.3499397177097232,targeted
AD_00268,"biogaia.
there's good bacteria, and then
there's the best bacteria.
julia
biogaia
prode
for gums
and teeth
e actre
order free
patient samples",Lifestyle,0.19285209659229932,targeted
AD_00269,"ready to join the ranks of certified
executive coaches in 2023?
get certified this april in san mateo via an an icf level 1/2
coach training program. raise the quality of your coaching.
for
executive coaching
learn more & sign up
↑",General_News,0.2948473415388519,targeted
AD_00270,"nanotec®
plug & drive
intelligent
motion control
solutions
c..........
peggy
!!!
view products",Entertainment,0.42121404386118094,targeted
AD_00271,"visit dr bragg
to earn...
bragging
rights
%
bragg
weight loss",Health,0.9151978441193015,targeted
AD_00272,"justfashionnow
ecc
(lc
00₂
free shipping",Sports,0.3022939116885287,targeted
AD_00273,"free dealer
price quote
get the best deal
on a new car!
get free quote",Automotive,0.5014181859643844,targeted
AD_00274,"independent
schools
now
11+/13+
answers
23 may 0930-1600
@the hurlingham club
1m",General_News,0.33701477111326633,targeted
AD_00275,"g grammarly
writing in
english?
we can help.
get grammarly it's free",General_News,0.21297466872632753,targeted
AD_00276,"chillbak™
soft coolers
camelbak
shop now",Lifestyle,0.9311643830662734,targeted
AD_00277,"websites
need lots
of content
everyday.
we need
writers.
apply",General_News,0.30517616446864054,targeted
AD_00278,"best in customer service
randall
lumber &
hardware
not in
z
cp",Travel,0.26591615987500866,targeted
AD_00279,"hashicorp
improve it ops productivity up
to 75% with terraform cloud
try it free →",General_News,0.2740473872404621,targeted
AD_00280,"peacock original
girls5 eva
圖
peacock new season
sign up now",Sports,0.26993235008511773,targeted
AD_00281,"ences
badk
thank
you
thank you!
show them your
support operation gratitude",General_News,0.5190411106430175,targeted
AD_00282,"black
friday
20% off
all devices!
68
tell health
sys
dia
pul
98-95
bioland
5.8
whill
8-22 10:08
telll health.com
shop now >>",Health,0.5934004307174747,targeted
AD_00283,"chefs
s
visa
$100 cash back
when you open the nfl extra points visa credit card and spend $500 on purchases
outside of the nfl in the first 90 days from open date. paid as a statement credit. 4
o
learn more",Sports,0.3772492688235039,targeted
AD_00284,"s
free tax stamps from
silencershop for your
socom rc2 762",Business_Finance,0.8395418057191961,targeted
AD_00285,"catch up on the
latest seasons
the equalizer
csi: vegas.
. s.w.a.t.
ocbs
streaming on
try it free",General_News,0.2724729970700582,targeted
AD_00286,"perfect
gifts
3
for the
holidays
nhlshop.com
af fanatics experience
hi
c
shop now",Lifestyle,0.953381227675511,targeted
AD_00287,"christus.
st. frances cabrini
hospital
live radar",Entertainment,0.2587214275785015,targeted
AD_00288,"big pharma's
price gouging is
the root cause of
out-of-control
rx drug prices.
nearly half of all brand name drugs now
cost more than $150,000 per year
when brought to market.
the campaign for
sustainable rx pricing",Business_Finance,0.4374302209717816,targeted
AD_00289,"the latest look
ashley for your new home
shop now →",Lifestyle,0.7716841491271829,targeted
AD_00290,"* free
summer meals
for kids and teens under 18.
text ""food"" to 304-304 or visit
nokidhungry.org/help
no kid
hungry
find free meals",Health,0.352690100916869,targeted
AD_00291,"icna
con
2023
48th annual
icna-mas
convention
faith family future
success in divine guidance
young muslims
conference
quran recital
competition
matrimonial
event
technology
track
jump &
fun
children with
special needs
27-29th | baltimore
convention
may 2023 center
memorial day weekend",General_News,0.35886218566305306,targeted
AD_00292,"fiverr.
app development?
we're up for it.
find a freelancer",Entertainment,0.43277791131521975,targeted
AD_00293,"=40
-135
+110
you from the 'land? 205
you bet.
-34
deposit $200, get $250
tipico
sportsbook
bet now
usa today
sports
terms apply. 21+ only. bet with your head, not over it. gambling problem?
call 1-800-gambler (nj, oh), 1-800-122-4700 (co), 1-800-bets-off (ja)\
3
ليا",Sports,0.5118149342438336,targeted
AD_00294,"auto loans
>>low rates
>>local decisions
done right! >> easy online process
ncua
а
adventure
credit union
learn more>>>",Lifestyle,0.34720167337316604,targeted
AD_00295,"°shi
authorized reseller
mac in the
modern workplace
explore",Food_Drink,0.29300901005340235,targeted
AD_00296,"your name
fine
alespirits
your place
personalized
beer gear
get started
www.inkpixi.com",Entertainment,0.18953926741263724,targeted
AD_00297,"michelob
ultra
wow
maty
michelob
ultra
in india indo
15
michelob
order ultra now
enjoy responsibly © 2023 anheuser-quach, micheleb ultra light gear, st. louis, mo",General_News,0.23699420217898473,targeted
AD_00298,"win a trip to
nashville!
ono
sounds
ryman
haltime
sign up at:
ccm
magazine.com",Sports,0.41228464421192823,targeted
AD_00299,"0888
818.co
www.
* 8.8
www.
****
8:88
bd dd
bd dd
888
888
a
renowned power meets
revolutionary intelligence
learn how
server
technology.
a brand of dingd",Lifestyle,0.340885379857114,targeted
AD_00300,"cultivating the floral community
floriexpo
may 31 - june 2, 2023
fort lauderdale convention center
fort lauderdale, fl
learn more",General_News,0.3719138884838357,targeted
AD_00301,"12th gen intel® core™ desktop process
built for the next
generation of gaming.
15
intel
core
veidoare
cobs
intel
core
unlocked
ⓒ intel corporation.
19
19
essors
cobg
intel. + newegg
save now >
intel
core
intel.
intel.
intel.
core core core
cobg
17",Lifestyle,0.22655722642746026,targeted
AD_00302,"seraphim
intersolar europe 2023
booth: a1.460
""global pv market outlook ""
presentation 14 jun 14:45pm (munich time)
jenny chase
bnef solar specialist
17.",Business_Finance,0.38286872082207707,targeted
AD_00303,"the packers schedule is here.
schedule score tickets at ticketmaster. t g buy tickets
release buy or sell tickets at the official marketplace of the nfl.
'23",Sports,0.25845415071165584,targeted
AD_00304,"the easiest way to
buy&sell
used equipment
chla
purple
wave
auction",General_News,0.37399981203571364,targeted
AD_00305,"new beginnings are in season
and that
max original
just'
like
a new chapter of sex and the city
new season max
streaming thursday
watch trailer",Entertainment,0.42932961910467343,targeted
AD_00306,"defeat the boss!
12
5
3
130
69 145
hero
wars",Sports,0.28427681840685803,targeted
AD_00307,"virtue
the golden virtue:
unveiled
by tanja murgel-subotic
unveil the true essence that lives within
there is no greater power
than the power of love
enter
to win",Lifestyle,0.3088012902247584,targeted
AD_00308,"voyages
- συβαρις 27
santorini, greece
airfare credit
up to
$1200 free
drinks
per cabin up to $600
book by may 24th
book now",General_News,0.274276783897364,targeted
AD_00309,"www
building a brand?
bluehost makes it happen.
bluehost
get started",Automotive,0.21966217549001812,targeted
AD_00310,"st. jude
dream home
giveaway
it's a win-win to help
patients like ay'den
what could i win?",Sports,0.5421451933361051,targeted
AD_00311,"cabela's
hornady
must-haves
shop now
the
worl leaser
lancedy",Lifestyle,0.9311643830662734,targeted
AD_00312,"introducing the new
yz450f g
lighter. slimmer. faster.
yamaha
rey your heart
2023 yz450f",Entertainment,0.3778757826088846,targeted
AD_00313,"waterview
casino & hotel
the official sponsor
of wjtv's coverage
of the big tournament
the big
2wjtv tournament
news focused on you",Entertainment,0.4983140040674935,targeted
AD_00314,"localsolutions
powered by cox media group
strategic. trusted. solutions.
learn more >>",Lifestyle,0.2796066266264601,targeted
AD_00315,"west virginia's first waffle and soda bar!
the swaffle shack 419 virginia street west
charleston",General_News,0.33465595194388253,targeted
AD_00316,"d
ab
criciirush
collect play. win
unlock
experiences
& cash prizes.
sign up today",Sports,0.5573185583309066,targeted
AD_00317,"where bounty
meets beauty.
r
rice village",Lifestyle,0.22872891793354783,targeted
AD_00318,"support local
journalism
ivlrn
public media
opbs npr
donate",General_News,0.6605619568738023,targeted
AD_00319,"sponsored by bell
free texting for
aeroplan members
message friends, family and
colleagues, over wi-fi, while flying.
sponsored by bell.
air canada
learn more",Sports,0.3846084967460142,targeted
AD_00320,"ufc
fight for gold,
fight for glory
drink responsibly.
modelo especial and modelo negra bers
imported by crown imports, chicago, il
modelo
modelo modelo",Sports,0.8405557655670192,targeted
AD_00321,"stk
a new way to watch tv
anywhere
and it's all free
available on:
roku, apple tv,
fire tv, ios & android
check it out",Entertainment,0.9329128661322555,targeted
AD_00322,"commemorate tom brady's
legendary career
with this hardcover book
greatness
click
to save!
usa today
sports",Sports,0.8692207414023387,targeted
AD_00323,"america's
best racing
your next experience
get in the action
americasbestracing.net",Automotive,0.19328679936173146,targeted
AD_00324,"start
3 easy steps:
1: click ""start""
2. add moviestostream extension
3: find out where to watch movies and shows!
movies stream",Entertainment,0.9690379241258978,targeted
AD_00325,"for the love of
memorizing every song.
for the love of progress™
use your citi® card to get special access to purchase tickets to
thousands of events, including presales, exclusive experiences and more.
citientertainment.com
citi
©2022 citigroup inc. all rights reserved.",Travel,0.3168685824515061,targeted
AD_00326,"andante
travels
travel
with the
number 1
tour
operator for
archaeology",Travel,0.9415383588085351,targeted
AD_00327,"cost-effective
solutions
policies & updates
• wellness resources
learn more
lexipol
• online training
• grant services",Health,0.9242722933862549,targeted
AD_00328,"ready to
get back to
your crew
safely?
lo
get up. get out. get vaccinated.
find a vaccination site near you click here",General_News,0.25272020378512156,targeted
AD_00329,"$15 cash back
on today's online purchase.
continue →
just for trying smartyplus",Lifestyle,0.26041706985442625,targeted
AD_00330,"yout
july 3
parade
////|||||||||
city of
south lake tahoe july 4 | 9am",Travel,0.4607626687622261,targeted
AD_00331,"g
meet the newest
pixel devices
learn more devices sold separately.
wwwwwww",Lifestyle,0.4941143546716816,targeted
AD_00332,"dying liver?
most people notice this too late.
4 warning signs (#2 is scary!) >",Health,0.30244185338079044,targeted
AD_00333,"visit
lubbock
texas wine
starts
in the
high plains",General_News,0.26766457182748005,targeted
AD_00334,"fox america's weather team™
weather
watch now",Entertainment,0.423203875048147,targeted
AD_00335,"finescale
modeler summer sweepstakes
the essential tool for model builders",Health,0.1900990279559317,targeted
AD_00336,"new!
oracare+
the secret
your smile.
12h
dental
protection
mam
wracare
oracare+ total
agspira
t",Lifestyle,0.31205942548885873,targeted
AD_00337,"thedallasopera™
a fresh new take on mozart's romantic comedy!
mozart
così fan tutte
march 24 - april 1",General_News,0.2852466299213631,targeted
AD_00338,"shandon
hotel & spa
+ take me shandon",Travel,0.6738192956252074,targeted
AD_00339,"access your
favorite websites
from anywhere
access now
o
purevpn
f1
4x
f2
app
ope
()
f3
mok
a
f4
setup
3
ddy
ka
a
bp",Entertainment,0.3280001502653899,targeted
AD_00340,"the summer party
salt city
wine & dine
aug. 19 | la caille
21+ event
40+ food and drink
vendors
vip experiences
live entertainment
with night concert
get tickets >>
vida lok
yoko lamen",Food_Drink,0.4997712406622136,targeted
AD_00341,"""the ring is perfect and is
exactly what i was looking for.
even now, a month later, it still
dazzles me every time i look at it.""
brilliant earthⓡ
shop now >",Lifestyle,0.4524746605025348,targeted
AD_00342,"america's weather team™
fox
weather
watch now",Entertainment,0.423203875048147,targeted
AD_00343,"g grammarly
get grammarly it's free
be best english writer you can be!
the best",Food_Drink,0.2200752493026736,targeted
AD_00344,"roselinlin
up to
80% off
shop now",Lifestyle,0.5833416816893477,targeted
AD_00345,f facebook.,General_News,0.5528311064867459,targeted
AD_00346,"p
minecraft
ver 1.0
aattlegrounds
bu
grand
theft
auto
san
fungame share",General_News,0.39652320927749485,targeted
AD_00347,"just
fashion
now
namora
christmas
sale
shop now",Lifestyle,0.8847091755772827,targeted
AD_00348,"on sale now!
you don't want to
miss the dukes this
season at
the atlantic
union bank center
purchase single-game
tickets today!
jmu
allantic
center",Sports,0.4048265319468296,targeted
AD_00349,"learn how reciprocating
vs. drum style aeration
can maximize productivity
30"" hydro
aerator
25"" hydro-drive
aerator
billy
goat.",Lifestyle,0.40462925137564754,targeted
AD_00350,"together,
we game.
kioxia
fioma
exceria ssd
exceria plus
nvme ssd
kioxia
kioxia
exceria nvme ssd
buy now",Entertainment,0.3135512499113145,targeted
AD_00351,"historic turkey trot
5k run/walk & fun walk
saturday, november 27
register
today
#historic bethlehem
museums & sites",General_News,0.31344464801087973,targeted
AD_00352,"purple we're helping abuse survivors
leash
project
& their pets escape & heal together.
purina + redrover
learn more",Entertainment,0.3365283651768357,targeted
AD_00353,"choose your sign
to see what is coming next
aries
leo
taurus
virgo
sagittarius capricorn
gemini
r
libra
aquarius
cancer
scorpio
pisces
caboonsaks
astrology answers",Health,0.3570003871486987,targeted
AD_00354,"charles daly
the shooting sports specialist™
model 601
mossy oak bottomland
versatile & affordable
semi-auto shotguns
view all models",Sports,0.3513387716689349,targeted
AD_00355,"13
hero
wars
try now",General_News,0.20550272243147796,targeted
AD_00356,"the marke
the state of yachting 2023
download now",Sports,0.21315211966182132,targeted
AD_00357,"june
teenth
freedom day
june 19
proudly
presented
by
tel-tec
security systems, inc.",General_News,0.35592562180118353,targeted
AD_00358,"md mclarty daniel
a family of dealerships
jeep gmc @ck
best selection in
northwest arkansas
8",Automotive,0.43474710088684126,targeted
AD_00359,"||parallels
140
run windows
on mac
parallels desktop
for mac
try now",Food_Drink,0.4092356771534286,targeted
AD_00360,"sissiparks.
clarksburg
splash
zone
summer
fun",Entertainment,0.4976240172548354,targeted
AD_00361,"annual
22nd
wa
whatsonstage
awards
you decide the shortlist
nominate now",Entertainment,0.8713329990644311,targeted
AD_00362,"the
spruce.
cleaning
meet our
print issue!
get it now",Lifestyle,0.4487784409766798,targeted
AD_00363,"paradise city arts festival
220 juried artists & makers
great food, music & more!
may 27, 28 & 29
3 county fairgrounds | northampton, ma
info-tickets-discount coupon",Entertainment,0.30853564518230586,targeted
AD_00364,"1st grade
3rd grade
5th grade
7th grade
real learning can
be really fun
2nd grade
4th grade
6th grade
8th grade
adapted
mind",Entertainment,0.36810392593672153,targeted
AD_00365,"home helpers®
making life easier
giving care the way
you want to be cared for.",Lifestyle,0.6794541478264823,targeted
AD_00366,"not liberal. not conservative. just local.
the times
get our free
newsletters",General_News,0.2806877258237977,targeted
AD_00367,"tree
santor
match on!
the showstopper,
luchador!",Lifestyle,0.2941766934043202,targeted
AD_00368,"join the
celebration
learn more
25
disney cruise line
©disney",Entertainment,0.37010362780980044,targeted
AD_00369,"lightology
x
domino
let's glow!
win a $2,000 credit at lightology.
enter now",Sports,0.2009081758733907,targeted
AD_00370,"get ready and bon voyage
until may 27, buy miles and
get up to 85% bonus miles.
united
mileageplus.
buy miles",Automotive,0.29322400615054384,targeted
AD_00371,"bacon
beer
bourbon
festival
and",Entertainment,0.5698592475736738,targeted
AD_00372,"freebies & deals
save big on the stuff
you need the most.
get deals
tlo",Lifestyle,0.27626900783154634,targeted
AD_00373,"thousands of teens in foster care
can't wait to share their firsts with you.
learn about adoption
adopt us kids ad",Lifestyle,0.5906455044770201,targeted
AD_00374,"free
coupon
see codes
capital one shopping
the coupon-finding
browser extension",Business_Finance,0.27200439913978386,targeted
AD_00375,"& world report
find the right
insurance for you
u.s. news ranked the
cheapest car insurance
companies in 2022.
get quote",Automotive,0.4742521645652589,targeted
AD_00376,"hero
wars
(the loot
salle
you have only
2 moves
try",General_News,0.3583428261280507,targeted
AD_00377,"2023 silverado
every truck tells a story.
make yours a strong one.
heart f
alabama chevrolet
chevy dealers
learn more",Automotive,0.4904884001109399,targeted
AD_00378,"federally insured
by ncua
13 and 26 month
apy certificate special
4.75%
communication
federal credit union
click for details",Business_Finance,0.23940237313429005,targeted
AD_00379,"bite back
fielding law
accident injury attorneys",General_News,0.47009319946887274,targeted
AD_00380,"aim
aviation
maintenance
training",Travel,0.37289635691821726,targeted
AD_00381,"b
nhlshop.com
af fanatics experience
black
hawks
shop now",Lifestyle,0.5632038718021547,targeted
AD_00382,"wix
create your own
online store
11
get started
organic
skin care
shop now
good night
pure",Lifestyle,0.34902815873064,targeted
AD_00383,"go miami
discover now",Entertainment,0.6686326398103771,targeted
AD_00384,"t
wellness for your
clients and you
apply now",Health,0.9999958965290257,targeted
AD_00385,"be
cool
मे
mendukung keberlanjutan
tanpa peningkatan biaya.
epson
gi",General_News,0.2387545900454619,targeted
AD_00386,"black
friday zolucky
soft.clouds
up to
50% off
shop now",Lifestyle,0.911315777521277,targeted
AD_00387,"register
powerful perseverance
je
covid
read, reflect, and
revive your faith this lent
national catholic
register get 6 free issues",General_News,0.4005066069567409,targeted
AD_00388,"continue >
lets move easy
move with us..",Lifestyle,0.6157962216700876,targeted
AD_00389,"carfax
now
hiring
tech
professionals
and more!
learn more
car
fox",Automotive,0.5691442133115564,targeted
AD_00390,"everyone had a crush on her
in the '90s. this is her now.
mandy moore turns 37.
this is her now.",General_News,0.3814645497579712,targeted
AD_00391,"there were 62.9b
cyberattacks in
2021.
are you ready?
cbtnu ets
try free",Automotive,0.28012355507704273,targeted
AD_00392,"vid
merican
eva
urina
mls
shop now
atti
mlsstore
canyo
ss minerals
austi
3
thomas",Lifestyle,0.5143320848408057,targeted
AD_00393,"the star
less is
more
t&cs apply.
interactive
and
000000
the star
wy
00000000
-",Entertainment,0.5263635707970076,targeted
AD_00394,"continue to recipe
3 easy steps: 1) click ""continue to recipe"" 2) add recipeforme extension. 3) see delicious recipes!",Food_Drink,0.988997081546444,targeted
AD_00395,"2023
best
peninsula
vote
vote now thru march 26th",Entertainment,0.30589778438942855,targeted
AD_00396,"ochrome os
cloud-power your
business and
maintain access
to legacy apps.
access windows apps on
chrome os in secure virtual
environments.
learn more",Lifestyle,0.31898721707168387,targeted
AD_00397,"webflow
design & develop
at the same time
||||
iiio
iiio",Automotive,0.25876207542071405,targeted
AD_00398,"black hat
asia 2023
may 9-12, 2023
marina bay sands/singapore
learn more",Lifestyle,0.5847475043675284,targeted
AD_00399,"ebay
the thrill
of the find,
found
here
shop now →",Lifestyle,0.9311643830662734,targeted
AD_00400,"the rebound
relieve. respond. revive
working toward
financial recovery
together.
learn more",Lifestyle,0.2737992604117758,targeted
AD_00401,"always
dreaming
expect better®
find a home >
each franchise is independently owned and operated.
sold
better
homes
real estate
bhgre.com",Business_Finance,0.49798507182962737,targeted
AD_00402,"spring-soraya
buy tickets!
csun.",General_News,0.18865795936622745,targeted
AD_00403,"more of everything you need,
from idea to execution.
get started
shutterstock",General_News,0.34484176562613394,targeted
AD_00404,"ryan adams
spring 2023
march 18
federal way paec
get your tickets today!",Lifestyle,0.3173663196507374,targeted
AD_00405,"start now
capital one
shopping
3 easy steps: 1: click ""see codes"" 2: download shopping extension 3: apply coupon codes! bestpromocodes.co",Lifestyle,0.5269358809321502,targeted
AD_00406,"m
maroc
actualites",General_News,0.2387545900454619,targeted
AD_00407,"personnel today
sign up to receive
hr news",Entertainment,0.6878605655080995,targeted
AD_00408,"ochen
tvis
cocountinl
1798
chenango county
now hiring
case worker &
social welfare
examiner
apply here",General_News,0.41230007609965696,targeted
AD_00409,"the list
house
& garden
alice palmer
find a design
professional
discover more",Lifestyle,0.38615367996088307,targeted
AD_00410,"optimal 57° angle for
day-long comfort
discover lift
vertical ergonomic mouse
learn more
logitech",Entertainment,0.355277199633165,targeted
AD_00411,"discover botswana
africa's most exclusive destination
experience excellence | safari.co.uk
africa
exclusive",Entertainment,0.49359701735067835,targeted
AD_00412,"imsa
weatherch
sportacar championship
usa
sebring international raceway
sat | mar 18 4:30pm et
imsa",Sports,0.3044530297498125,targeted
